task,vri_id,mitypeTitle,mitypeNumber,mitypeType,mit_id,mi_number,mi_modification,mi_manufactureYear,mi_Owner_name,org_title,fsa_ral_regNumbers_regNumber,vriType,result_doc_type,result_docnum,additional_info,mitypeURL,query_meta,org_title_norm,owner_norm,mitypeTitle_norm
tsagi_manometers,124453796,Маном...,10135-88,МП3-У...,304273,К-2,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453799,Маном...,10135-88,МП3-У...,304273,К-3,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453800,Маном...,1778-63,ОБМ1-...,318127,381964,ОБМ1-100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318127,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453802,Маном...,1778-63,ОБМ1-...,318127,897012,ОБМ1-100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318127,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453804,Маном...,20680-07,МО и ВО,323271,66870,"МО-2,5",,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/323271,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453805,Маном...,20680-07,МО и ВО,323271,67393,"МО-2,5",,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/323271,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453806,Маном...,10135-88,МП3-У...,304273,Т3,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453809,Маном...,10135-88,МП3-У...,304273,Н-2,МП3-УФ,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453810,Маном...,10135-88,МП3-У...,304273,К '-5,МП3-УФ,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453811,Маном...,10135-88,МП3-У...,304273,К '-6,МП3-УФ,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453813,Маном...,20680-07,МО и ВО,323271,68962,МО-1,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/323271,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453815,Маном...,20680-07,МО и ВО,323271,71427,МО-1,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/323271,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453817,Маном...,20680-07,МО и ВО,323271,33451,МО-1,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/323271,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453818,Маном...,4041-74,ЭКМ-1...,350545,42254,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453819,Маном...,4041-74,ЭКМ-1...,350545,12731,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453822,Маном...,4041-74,ЭКМ-1...,350545,41624,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453823,Маном...,4041-74,ЭКМ-1...,350545,15266,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453825,Маном...,4041-74,ЭКМ-1...,350545,41354,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453826,Маном...,4041-74,ЭКМ-1...,350545,169227,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453828,Маном...,4041-74,ЭКМ-1...,350545,42351,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453830,Маном...,4041-74,ЭКМ-1...,350545,64668,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453831,Маном...,4041-74,ЭКМ-1...,350545,42867,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453834,Маном...,4041-74,ЭКМ-1...,350545,42895,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453835,Маном...,4041-74,ЭКМ-1...,350545,56313,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453836,Маном...,4041-74,ЭКМ-1...,350545,42519,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453839,Маном...,4041-74,ЭКМ-1...,350545,42547,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453840,Маном...,4041-74,ЭКМ-1...,350545,42119,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453842,Маном...,1784-63,ОБМ1-...,318216,1355967,ОБМВ1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453845,Маном...,1784-63,ОБМ1-...,318216,1355841,ОБМВ1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453846,Маном...,3255-72,МТП-1...,340926,699456,МВТП-160,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/340926,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453850,Маном...,1784-63,ОБМ1-...,318216,1454167,ОБМВ1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453853,Маном...,3255-72,МТП-1...,340926,1527160,МТП-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/340926,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453854,Маном...,10135-15,"МП-У,...",1383135,501,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453856,Маном...,10135-15,"МП-У,...",1383135,502,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453857,Маном...,10135-15,"МП-У,...",1383135,503,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453859,Маном...,10135-15,"МП-У,...",1383135,504,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453861,Маном...,10135-15,"МП-У,...",1383135,507,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453862,Маном...,10135-15,"МП-У,...",1383135,508,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453865,Маном...,10135-15,"МП-У,...",1383135,510,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453866,Маном...,10135-15,"МП-У,...",1383135,511,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453868,Маном...,10135-15,"МП-У,...",1383135,512,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453870,Маном...,10135-15,"МП-У,...",1383135,513,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453872,Маном...,10135-15,"МП-У,...",1383135,514,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453873,Маном...,10135-15,"МП-У,...",1383135,519,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453875,Маном...,10135-15,"МП-У,...",1383135,520,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453877,Маном...,10135-15,"МП-У,...",1383135,521,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453878,Маном...,10135-15,"МП-У,...",1383135,524,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453881,Маном...,10135-15,"МП-У,...",1383135,525,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453882,Маном...,10135-15,"МП-У,...",1383135,526,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453883,Маном...,10135-15,"МП-У,...",1383135,534,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453885,Маном...,10135-15,"МП-У,...",1383135,535,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453887,Маном...,10135-15,"МП-У,...",1383135,552,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453889,Маном...,10135-15,"МП-У,...",1383135,505,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453890,Маном...,10135-15,"МП-У,...",1383135,506,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453893,Маном...,10135-15,"МП-У,...",1383135,509,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453894,Маном...,10135-15,"МП-У,...",1383135,515,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453895,Маном...,10135-15,"МП-У,...",1383135,516,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453897,Маном...,10135-15,"МП-У,...",1383135,517,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453899,Маном...,10135-15,"МП-У,...",1383135,522,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453900,Маном...,10135-15,"МП-У,...",1383135,523,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453902,Маном...,10135-15,"МП-У,...",1383135,528,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453905,Маном...,10135-15,"МП-У,...",1383135,529,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453906,Маном...,10135-15,"МП-У,...",1383135,530,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453908,Маном...,10135-15,"МП-У,...",1383135,531,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453910,Маном...,10135-15,"МП-У,...",1383135,532,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453911,Маном...,10135-15,"МП-У,...",1383135,533,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453918,Маном...,25913-08,"ТМ, Т...",331774,б/н-35,ТМВ 6...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331774,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453921,Маном...,25913-08,"ТМ, Т...",331774,б/н-37,ТМВ 6...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331774,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,124453922,Маном...,25913-08,"ТМ, Т...",331774,б/н-38,ТМВ 6...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331774,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
